Word,Pknown,FreqZipfUS,Length
forbidden,0.984,3.88,9
enlarging,0.983,2.24,9
misbehave,0.983,2.78,9
romancing,0.983,2.59,9
deviously,0.983,1.59,9
handiness,0.983,1.29,9
overblown,0.983,2.40,9
pantyhose,0.983,3.23,9
pettiness,0.983,2.24,9
deterrent,0.983,2.65,9
shadiness,0.983,1.29,9
factually,0.983,1.99,9
fidgeting,0.983,2.76,9
bubblegum,0.983,2.57,9
moustache,0.983,3.57,9
blatantly,0.983,2.68,9
monstrous,0.983,3.38,9
crudeness,0.983,1.76,9
secretion,0.983,2.43,9
aggravate,0.983,2.87,9
jellybean,0.983,2.67,9
kickboxer,0.983,1.29,9
unnoticed,0.983,3.09,9
subscript,0.983,1.29,9
temporary,0.983,4.11,9
dishwater,0.983,2.37,9
paintball,0.983,2.88,9
dreamless,0.983,2.13,9
bashfully,0.983,1.59,9
statesman,0.983,2.79,9
chaperone,0.983,3.29,9
neutrally,0.983,1.59,9
unwelcome,0.983,2.87,9
distantly,0.983,2.24,9
gloveless,0.983,1.29,9
plausible,0.983,3.21,9
assailant,0.983,3.17,9
grimacing,0.983,1.76,9
mammogram,0.983,2.13,9
ludicrous,0.983,3.22,9
equalizer,0.983,2.63,9
storeroom,0.983,3.21,9
announcer,0.983,4.05,9
reinstate,0.983,2.99,9
inhibitor,0.983,3.12,9
leveraged,0.983,2.40,9
cellphone,0.983,3.49,9
cognition,0.983,1.59,9
hardwired,0.983,2.13,9
formalize,0.983,2.13,9
pessimist,0.983,2.72,9
beardless,0.983,2.24,9
sociopath,0.983,3.00,9
homebound,0.983,1.76,9
taxidermy,0.983,2.24,9
underpaid,0.983,2.72,9
unhelpful,0.983,2.29,9
insincere,0.982,2.52,9
starburst,0.982,1.29,9
deduction,0.982,3.23,9
spearmint,0.982,2.13,9
abolition,0.982,2.33,9
bedridden,0.982,2.54,9
drunkenly,0.982,2.06,9
eloquence,0.982,2.73,9
mannequin,0.982,3.09,9
uniformly,0.982,2.13,9
untrimmed,0.982,1.29,9
adoringly,0.982,1.89,9
bannister,0.982,3.63,9
decidedly,0.982,2.88,9
cockfight,0.982,2.29,9
forefront,0.982,2.61,9
vulgarity,0.982,2.57,9
symmetric,0.982,2.06,9
appendage,0.982,2.63,9
keystroke,0.982,2.33,9
lucrative,0.982,3.11,9
disengage,0.982,3.03,9
immigrate,0.982,2.06,9
timepiece,0.982,2.46,9
footsteps,0.982,3.80,9
contorted,0.982,2.06,9
guardsman,0.982,2.24,9
firestorm,0.982,2.13,9
firstborn,0.982,2.90,9
lustfully,0.982,1.59,9
ovulation,0.982,2.29,9
scratcher,0.982,2.24,9
biosphere,0.982,2.06,9
bilateral,0.982,2.78,9
variously,0.982,1.89,9
normalize,0.982,1.99,9
croissant,0.982,2.95,9
blandness,0.982,2.06,9
homegrown,0.982,2.19,9
infuriate,0.982,1.99,9
profanely,0.982,1.59,9
commodity,0.982,3.22,9
whisperer,0.982,2.29,9
outwardly,0.982,2.40,9
transcend,0.982,2.68,9
crispness,0.982,1.76,9
incognito,0.982,2.82,9
disembark,0.982,2.57,9
undaunted,0.982,2.46,9
animosity,0.982,2.79,9
checkbook,0.982,3.37,9
crucially,0.982,1.76,9
monastery,0.982,3.57,9
nightwear,0.982,1.76,9
caressing,0.982,2.59,9
moodiness,0.982,1.99,9
stockroom,0.982,2.75,9
childlike,0.982,2.81,9
beachball,0.982,1.29,9
midsummer,0.982,2.78,9
willfully,0.982,2.72,9
houseboat,0.982,2.90,9
hysterics,0.982,2.82,9
implosion,0.982,2.88,9
newsstand,0.982,3.02,9
headpiece,0.982,2.52,9
nectarine,0.982,1.89,9
outermost,0.982,1.99,9
mountable,0.981,1.29,9
multitude,0.981,2.76,9
primetime,0.981,1.29,9
endorphin,0.981,2.06,9
supernova,0.981,2.61,9
herbivore,0.981,2.13,9
horoscope,0.981,3.07,9
cityscape,0.981,1.76,9
combative,0.981,2.73,9
aggregate,0.981,2.33,9
nightlife,0.981,2.75,9
longingly,0.981,1.76,9
entranced,0.981,2.13,9
scentless,0.981,1.29,9
innkeeper,0.981,2.65,9
publicize,0.981,2.40,9
distiller,0.981,1.89,9
uncharged,0.981,1.29,9
flowchart,0.981,1.29,9
negligent,0.981,3.00,9
tenderize,0.981,2.19,9
racetrack,0.981,3.26,9
unrivaled,0.981,2.06,9
repugnant,0.981,2.89,9
auxiliary,0.981,3.33,9
synagogue,0.981,2.99,9
polygraph,0.981,3.20,9
parasitic,0.981,2.68,9
genitalia,0.981,2.87,9
lightbulb,0.981,1.29,9
audacious,0.981,2.72,9
unscrewed,0.981,2.24,9
hailstorm,0.981,2.33,9
lumpiness,0.981,1.29,9
scoundrel,0.981,3.47,9
confessor,0.981,2.40,9
estranged,0.981,2.63,9
headcount,0.981,1.99,9
secretive,0.981,3.13,9
diaphragm,0.981,3.31,9
exuberant,0.981,2.40,9
hydraulic,0.981,3.06,9
stylistic,0.981,1.59,9
subsidize,0.981,2.52,9
guiltless,0.981,2.19,9
propriety,0.981,2.61,9
increment,0.981,1.76,9
sectional,0.981,2.46,9
unbuckled,0.981,2.40,9
courtside,0.981,2.90,9
ingestion,0.98,2.49,9
clownfish,0.98,1.29,9
sterility,0.98,2.29,9
vindicate,0.98,2.13,9
unsaddled,0.98,1.76,9
headstone,0.98,3.00,9
verbalize,0.98,1.89,9
bookmaker,0.98,2.68,9
cynically,0.98,2.13,9
silliness,0.98,2.63,9
statewide,0.98,2.49,9
recurrent,0.98,2.43,9
augmented,0.98,2.19,9
musketeer,0.98,2.65,9
hillbilly,0.98,3.31,9
bathhouse,0.98,2.72,9
conjoined,0.98,2.40,9
pardoning,0.98,2.13,9
handprint,0.98,2.81,9
stylishly,0.98,1.99,9
hatefully,0.98,1.29,9
repellant,0.98,1.99,9
scorecard,0.98,2.24,9
wisecrack,0.98,2.46,9
plausibly,0.98,1.29,9
unscathed,0.98,2.59,9
endurable,0.98,1.76,9
fraternal,0.98,2.54,9
boathouse,0.98,2.89,9
cloudless,0.98,2.24,9
tormentor,0.98,1.89,9
audiotape,0.98,2.29,9
reiterate,0.98,2.82,9
windblown,0.98,2.13,9
depiction,0.98,2.52,9
hypocrisy,0.98,3.22,9
modernize,0.98,2.13,9
allowable,0.98,2.06,9
continual,0.98,2.52,9
adjoining,0.98,3.05,9
capillary,0.98,2.40,9
graceless,0.98,2.13,9
struggler,0.98,1.29,9
perkiness,0.98,1.99,9
slapstick,0.98,2.40,9
lyrically,0.98,2.06,9
segregate,0.98,2.19,9
parameter,0.98,2.43,9
filmmaker,0.98,3.31,9
corrosion,0.98,2.33,9
hygienist,0.98,2.81,9
tarantula,0.98,2.96,9
sideboard,0.98,2.43,9
afterglow,0.98,2.52,9
detonator,0.979,3.37,9
waterhole,0.979,2.19,9
peninsula,0.979,3.14,9
pigheaded,0.979,2.83,9
beekeeper,0.979,2.29,9
butternut,0.979,2.24,9
limelight,0.979,2.88,9
mousetrap,0.979,2.78,9
torturing,0.979,3.52,9
westerner,0.979,2.33,9
radiantly,0.979,1.89,9
enriching,0.979,2.40,9
sleekness,0.979,1.29,9
phosphate,0.979,2.65,9
herbalist,0.979,2.13,9
wishfully,0.979,1.29,9
infirmary,0.979,3.47,9
dignitary,0.979,2.13,9
giddiness,0.979,1.99,9
newsflash,0.979,2.81,9
stoppable,0.979,1.29,9
vasectomy,0.979,2.99,9
laborious,0.979,2.13,9
vertebrae,0.979,3.18,9
amusingly,0.979,1.99,9
ceasefire,0.979,2.49,9
frankness,0.979,2.52,9
downshift,0.979,1.99,9
internals,0.979,2.06,9
clergyman,0.979,2.54,9
airstrike,0.979,2.19,9
eccentric,0.979,3.54,9
overspend,0.979,1.76,9
sightless,0.979,2.19,9
sportsman,0.979,2.84,9
unfitting,0.979,1.59,9
firepower,0.979,3.28,9
repacking,0.979,1.89,9
broadband,0.979,2.52,9
yellowing,0.979,2.29,9
separates,0.979,3.18,9
dartboard,0.979,2.13,9
tastiness,0.979,1.29,9
stabilize,0.979,3.17,9
supersize,0.979,2.06,9
whichever,0.979,3.50,9
coherence,0.979,2.29,9
ominously,0.979,1.59,9
vehicular,0.979,2.54,9
alleviate,0.979,2.67,9
reimburse,0.979,2.79,9
washcloth,0.979,2.59,9
probiotic,0.978,1.29,9
goodnight,0.978,4.20,9
duplicity,0.978,2.37,9
suspender,0.978,1.76,9
tableware,0.978,1.76,9
emergence,0.978,2.33,9
extremism,0.978,1.89,9
predictor,0.978,1.89,9
unbranded,0.978,1.29,9
rehydrate,0.978,2.29,9
twistable,0.978,1.29,9
asthmatic,0.978,2.61,9
dehydrate,0.978,2.13,9
timesaver,0.978,1.99,9
dietician,0.978,1.89,9
letterbox,0.978,1.76,9
sacrament,0.978,2.75,9
tackiness,0.978,1.59,9
onslaught,0.978,2.54,9
cameraman,0.978,3.33,9
craftwork,0.978,1.29,9
inaugural,0.978,2.61,9
impassive,0.978,1.59,9
proximity,0.978,3.22,9
uninjured,0.978,2.06,9
extradite,0.978,2.43,9
beachwear,0.978,1.76,9
unworldly,0.978,1.76,9
boulevard,0.978,3.71,9
roadblock,0.978,3.30,9
tediously,0.978,1.99,9
partridge,0.978,3.53,9
quietness,0.978,2.13,9
sunbather,0.978,1.59,9
reinstall,0.978,1.76,9
adulterer,0.978,2.61,9
alchemist,0.978,2.46,9
assertion,0.978,2.46,9
posterior,0.978,2.79,9
sainthood,0.978,2.37,9
flowerbed,0.978,2.13,9
raspberry,0.978,3.27,9
eroticism,0.978,2.24,9
drainable,0.978,1.29,9
brashness,0.978,1.59,9
fluctuate,0.978,2.37,9
falsehood,0.978,2.33,9
chromatic,0.978,1.89,9
alongside,0.978,3.57,9
mannerism,0.978,1.76,9
objectify,0.978,2.37,9
snowdrift,0.978,2.29,9
manliness,0.978,2.40,9
deodorize,0.977,1.76,9
profiting,0.977,2.57,9
spherical,0.977,2.29,9
dissected,0.977,2.73,9
itinerary,0.977,3.22,9
shoeshine,0.977,2.86,9
undergrad,0.977,2.57,9
powdering,0.977,2.33,9
dreamland,0.977,2.67,9
snakeskin,0.977,2.84,9
abusively,0.977,1.29,9
dreadlock,0.977,1.29,9
pollinate,0.977,2.19,9
microfilm,0.977,3.12,9
workhorse,0.977,2.06,9
designate,0.977,2.79,9
bathwater,0.977,2.29,9
constable,0.977,3.45,9
misinform,0.977,1.29,9
fossilize,0.977,1.29,9
excrement,0.977,3.09,9
firsthand,0.977,3.17,9
intricate,0.977,3.02,9
disparity,0.977,2.33,9
acuteness,0.977,1.59,9
threefold,0.977,2.06,9
socialite,0.977,2.65,9
immovable,0.977,2.24,9
tiredness,0.977,1.76,9
datasheet,0.977,1.29,9
planetary,0.977,3.04,9
wikipedia,0.977,1.29,9
faltering,0.977,2.33,9
curveball,0.977,2.54,9
mincemeat,0.977,2.65,9
deliverer,0.977,1.99,9
sexualize,0.977,1.29,9
statutory,0.977,2.97,9
lavishing,0.977,1.76,9
minefield,0.977,3.01,9
rationale,0.977,2.59,9
impromptu,0.977,2.93,9
stargazer,0.977,1.76,9
unwatched,0.977,1.59,9
nonprofit,0.977,2.52,9
midseason,0.976,1.89,9
seniority,0.976,3.04,9
sheepskin,0.976,2.46,9
atonement,0.976,2.57,9
requisite,0.976,2.59,9
hundredth,0.976,2.65,9
relevance,0.976,3.21,9
homeopath,0.976,1.29,9
illegible,0.976,2.29,9
melodrama,0.976,2.84,9
phenomena,0.976,3.20,9
vagueness,0.976,2.13,9
hexagonal,0.976,2.06,9
brutalize,0.976,1.99,9
oxidizing,0.976,1.76,9
nightcaps,0.976,1.59,9
aerospace,0.976,3.04,9
fishhooks,0.976,2.06,9
burlesque,0.976,2.86,9
godparent,0.976,1.99,9
reshuffle,0.976,1.99,9
unstamped,0.976,1.29,9
stonework,0.976,1.59,9
contoured,0.976,1.99,9
bowstring,0.976,1.29,9
analytics,0.976,1.29,9
guacamole,0.976,3.04,9
unfailing,0.976,2.29,9
gallantly,0.976,2.46,9
slickness,0.976,1.29,9
footloose,0.976,2.92,9
squawking,0.976,3.18,9
unnerving,0.976,2.57,9
resurrect,0.976,2.86,9
southward,0.976,2.43,9
sweatband,0.976,1.99,9
sideswipe,0.976,1.76,9
prevalent,0.976,2.52,9
uncoupled,0.976,1.89,9
foreclose,0.976,2.83,9
outerwear,0.976,1.59,9
consensus,0.976,3.21,9
cowardice,0.976,3.25,9
vivacious,0.976,2.43,9
mistaking,0.975,2.93,9
refutable,0.975,1.29,9
reprimand,0.975,2.73,9
anarchist,0.975,2.76,9
phonetics,0.975,2.06,9
beckoning,0.975,2.52,9
maddening,0.975,2.65,9
labyrinth,0.975,2.91,9
appraiser,0.975,2.37,9
racehorse,0.975,3.06,9
dwindling,0.975,2.43,9
escapable,0.975,1.59,9
traveling,0.975,4.15,9
patriarch,0.975,2.52,9
dashingly,0.975,1.59,9
matriarch,0.975,2.49,9
adornment,0.975,1.99,9
carnation,0.975,2.93,9
highchair,0.975,2.24,9
nonlethal,0.975,2.19,9
infantile,0.975,2.88,9
boardroom,0.975,2.89,9
unstained,0.975,1.89,9
whitewash,0.975,2.82,9
accordion,0.975,3.12,9
electoral,0.975,2.72,9
immorally,0.975,1.29,9
networker,0.975,1.29,9
shakiness,0.975,1.29,9
gestation,0.975,2.46,9
impotence,0.975,2.82,9
isometric,0.975,1.99,9
mainframe,0.975,3.30,9
mercenary,0.975,3.28,9
illegibly,0.975,1.29,9
damnation,0.975,3.12,9
hatchback,0.975,2.24,9
unstaffed,0.975,1.29,9
pigtailed,0.975,1.76,9
windproof,0.975,1.59,9
caregiver,0.975,2.52,9
opposable,0.975,2.57,9
fogginess,0.975,1.59,9
doctorate,0.975,2.96,9
definable,0.975,1.29,9
undiluted,0.975,2.24,9
dreamlike,0.975,2.24,9
relatable,0.975,1.99,9
restfully,0.975,1.29,9
salesroom,0.975,1.29,9
ventilate,0.975,2.61,9
fieldwork,0.974,2.37,9
oscillate,0.974,1.89,9
broadside,0.974,2.67,9
elongated,0.974,2.52,9
deductive,0.974,2.57,9
bookstand,0.974,1.29,9
cheapness,0.974,1.76,9
jockstrap,0.974,2.65,9
goofiness,0.974,1.76,9
supposing,0.974,3.54,9
equitable,0.974,2.57,9
semantics,0.974,2.89,9
footstool,0.974,2.24,9
euthanize,0.974,2.37,9
lovechild,0.974,1.29,9
pentagram,0.974,2.99,9
rendition,0.974,2.65,9
judicious,0.974,2.24,9
lunchroom,0.974,2.54,9
milligram,0.974,2.75,9
newlyweds,0.974,3.16,9
severance,0.974,3.04,9
ballistic,0.974,3.06,9
divergent,0.974,1.99,9
storyline,0.974,2.19,9
handbrake,0.974,2.29,9
machinist,0.974,2.63,9
airstream,0.974,2.24,9
oxidation,0.974,2.43,9
unopposed,0.974,2.37,9
windswept,0.974,2.13,9
malignant,0.974,3.09,9
dustiness,0.974,1.29,9
matchless,0.974,2.19,9
expedited,0.974,2.37,9
pubescent,0.974,2.33,9
pretended,0.974,3.67,9
withstood,0.974,2.37,9
harrowing,0.974,2.73,9
cheerless,0.974,1.76,9
dubiously,0.974,1.59,9
petticoat,0.974,2.90,9
overwrite,0.974,2.06,9
prosecute,0.973,3.45,9
decadence,0.973,2.76,9
gainfully,0.973,2.24,9
prophetic,0.973,2.63,9
magnetize,0.973,1.89,9
springing,0.973,2.94,9
screwball,0.973,3.05,9
hatchling,0.973,1.89,9
meditator,0.973,1.59,9
emulation,0.973,1.59,9
worldview,0.973,2.06,9
yardstick,0.973,2.54,9
offhanded,0.973,1.29,9
loincloth,0.973,2.29,9
insoluble,0.973,2.19,9
precursor,0.973,2.19,9
enchilada,0.973,2.83,9
normality,0.973,2.54,9
insinuate,0.973,2.82,9
legwarmer,0.973,1.59,9
transfuse,0.973,2.49,9
fatefully,0.973,1.29,9
unimpeded,0.973,1.99,9
lactation,0.973,1.89,9
migratory,0.973,2.46,9
plummeted,0.973,2.40,9
unspoiled,0.973,2.59,9
concierge,0.973,3.16,9
offscreen,0.973,1.59,9
sourdough,0.973,2.54,9
breeching,0.973,1.29,9
centrally,0.973,2.06,9
sugarplum,0.973,2.46,9
hankering,0.973,2.82,9
mismanage,0.973,1.89,9
skeptical,0.973,3.17,9
theatrics,0.973,2.79,9
galvanize,0.973,1.99,9
seaworthy,0.973,2.33,9
supervise,0.973,3.28,9
traceless,0.973,1.29,9
globalist,0.973,1.29,9
tantalize,0.972,1.99,9
economize,0.972,2.40,9
inaudibly,0.972,1.29,9
saddening,0.972,1.29,9
outplayed,0.972,2.06,9
entourage,0.972,3.13,9
headstand,0.972,1.89,9
imbalance,0.972,3.03,9
gibberish,0.972,3.27,9
sevenfold,0.972,1.29,9
sunstroke,0.972,2.49,9
tribalism,0.972,1.29,9
enviously,0.972,1.76,9
laminator,0.972,1.59,9
diverging,0.972,1.76,9
pulverize,0.972,2.37,9
rainproof,0.972,1.29,9
shrinkage,0.972,2.40,9
spacesuit,0.972,2.13,9
proofread,0.972,2.40,9
nameplate,0.972,2.19,9
teasingly,0.972,1.59,9
governess,0.972,3.03,9
blazingly,0.972,1.29,9
unshapely,0.972,1.59,9
devastate,0.972,2.59,9
destitute,0.972,2.86,9
reformist,0.972,1.76,9
crackdown,0.972,2.33,9
lamplight,0.972,2.13,9
instigate,0.972,2.33,9
wittingly,0.972,1.29,9
downstage,0.972,2.19,9
steamroll,0.972,1.99,9
sternness,0.972,1.59,9
uncrossed,0.972,2.06,9
streetcar,0.972,3.11,9
foolproof,0.972,3.26,9
pragmatic,0.972,2.78,9
resilient,0.972,2.75,9
compactor,0.972,2.24,9
culminate,0.971,2.13,9
evasively,0.971,1.29,9
millennia,0.971,2.61,9
showpiece,0.971,1.99,9
sugarcoat,0.971,2.54,9
unbinding,0.971,1.29,9
whiteness,0.971,2.13,9
crescendo,0.971,2.70,9
unadorned,0.971,2.13,9
puppeteer,0.971,3.09,9
shakedown,0.971,2.96,9
dirtiness,0.971,1.99,9
backswing,0.971,2.40,9
judiciary,0.971,2.37,9
unhitched,0.971,1.76,9
underwire,0.971,1.29,9
conquerer,0.971,1.59,9
inversely,0.971,1.76,9
swordplay,0.971,2.68,9
backboard,0.971,2.68,9
cellulose,0.971,2.13,9
harmfully,0.971,1.29,9
outnumber,0.971,2.89,9
separator,0.971,2.06,9
vicarious,0.971,2.43,9
bandwidth,0.971,2.70,9
callously,0.971,2.06,9
crookedly,0.971,1.29,9
neediness,0.971,1.89,9
pluralism,0.971,1.59,9
blankness,0.971,1.59,9
eightieth,0.971,1.59,9
briskness,0.971,1.29,9
octagonal,0.971,2.13,9
misgiving,0.971,1.89,9
officiate,0.971,2.37,9
dollhouse,0.971,2.65,9
disorient,0.971,1.99,9
skyrocket,0.971,2.54,9
topically,0.971,1.29,9
startling,0.971,3.14,9
depletion,0.971,2.43,9
hindrance,0.971,2.46,9
semicolon,0.971,2.24,9
woodcraft,0.97,1.59,9
stoneware,0.97,1.76,9
conjugate,0.97,2.33,9
homestead,0.97,3.06,9
nitpicker,0.97,1.29,9
stoplight,0.97,2.52,9
reptilian,0.97,2.52,9
margarita,0.97,3.14,9
stateside,0.97,3.07,9
worrisome,0.97,2.40,9
dimwitted,0.97,2.40,9
incumbent,0.97,2.83,9
nuttiness,0.97,2.06,9
panhandle,0.97,2.61,9
refracted,0.97,2.06,9
firefight,0.97,2.84,9
undertook,0.97,2.37,9
poppycock,0.97,2.65,9
unlikable,0.97,2.29,9
antiquity,0.97,2.46,9
corruptor,0.97,1.59,9
stipulate,0.97,2.81,9
unequally,0.97,1.29,9
complicit,0.97,2.57,9
croquette,0.97,1.76,9
knockdown,0.97,2.57,9
throwaway,0.97,2.29,9
willpower,0.97,3.03,9
unprinted,0.97,1.29,9
unexposed,0.97,2.06,9
egotistic,0.97,1.76,9
jackknife,0.97,2.29,9
congenial,0.97,2.37,9
jitterbug,0.97,2.59,9
repelling,0.97,2.13,9
monograph,0.97,2.19,9
pureblood,0.97,2.06,9
reprocess,0.97,1.76,9
unruffled,0.97,1.76,9
backwater,0.97,2.79,9
reconfirm,0.97,2.06,9
diagnoses,0.97,2.54,9
diversely,0.97,1.29,9
millipede,0.97,1.29,9
obtrusive,0.97,1.76,9
barefaced,0.969,1.99,9
incidence,0.969,2.57,9
lamenting,0.969,2.24,9
actualize,0.969,1.76,9
bamboozle,0.969,1.89,9
superglue,0.969,2.37,9
fortnight,0.969,2.96,9
faintness,0.969,1.76,9
disproven,0.969,1.89,9
buccaneer,0.969,2.13,9
waterline,0.969,1.99,9
promenade,0.969,2.95,9
semifinal,0.969,2.46,9
specialty,0.969,3.72,9
unselfish,0.969,2.94,9
mysticism,0.969,2.65,9
perishing,0.969,2.29,9
exposable,0.969,1.59,9
sugarless,0.969,2.29,9
externals,0.969,1.29,9
bicyclist,0.969,1.29,9
deoxidize,0.969,1.29,9
protester,0.969,2.33,9
climactic,0.969,2.37,9
pervasive,0.969,2.52,9
awestruck,0.969,1.89,9
embezzler,0.969,2.63,9
excavator,0.969,1.99,9
groveling,0.969,2.87,9
insolence,0.969,2.95,9
spiderweb,0.969,2.06,9
dissipate,0.969,2.37,9
womankind,0.969,2.29,9
posterity,0.969,2.82,9
euphemism,0.969,2.96,9
reflexive,0.969,1.59,9
cataclysm,0.968,2.37,9
peasantry,0.968,2.06,9
assembler,0.968,1.29,9
redheaded,0.968,2.95,9
devotedly,0.968,1.89,9
nonsexual,0.968,1.76,9
unshackle,0.968,1.76,9
plaintiff,0.968,3.56,9
vividness,0.968,1.76,9
preceding,0.968,2.83,9
atrocious,0.968,2.84,9
estimator,0.968,1.29,9
popularly,0.968,1.89,9
purposely,0.968,3.04,9
waistcoat,0.968,2.57,9
disembody,0.968,1.59,9
heftiness,0.968,1.29,9
federally,0.968,2.33,9
persecute,0.968,2.79,9
strikeout,0.968,2.61,9
lessening,0.968,1.99,9
unfixable,0.968,1.29,9
dispersal,0.968,2.67,9
overcrowd,0.968,1.59,9
wackiness,0.968,1.76,9
nonlinear,0.968,1.76,9
firehouse,0.968,3.09,9
redevelop,0.968,1.89,9
miniscule,0.968,2.37,9
worsening,0.968,2.29,9
jabbering,0.968,2.72,9
ritualize,0.968,1.59,9
compasses,0.968,2.13,9
interlace,0.968,1.76,9
servitude,0.968,2.83,9
perforate,0.968,2.29,9
consoling,0.968,2.78,9
schematic,0.968,3.06,9
snowshoes,0.968,2.63,9
indignity,0.967,2.61,9
quarreled,0.967,2.84,9
marshland,0.967,2.06,9
toolmaker,0.967,1.29,9
reanimate,0.967,1.99,9
transient,0.967,3.01,9
volleying,0.967,1.29,9
frivolous,0.967,3.08,9
moistness,0.967,1.29,9
headspace,0.967,1.59,9
opportune,0.967,2.46,9
undercook,0.967,1.76,9
unrevised,0.967,1.29,9
unalarmed,0.967,1.29,9
preserver,0.967,2.46,9
emaciated,0.967,1.99,9
newsgroup,0.967,1.59,9
mobilizer,0.967,1.29,9
separable,0.967,1.59,9
frugality,0.967,1.29,9
saddlebag,0.967,2.43,9
embroider,0.967,2.40,9
toadstool,0.967,2.54,9
unraveled,0.967,2.40,9
freezable,0.967,1.29,9
gearshift,0.967,2.37,9
zigzagged,0.967,1.59,9
fittingly,0.967,1.89,9
sublimely,0.967,1.99,9
modulator,0.967,2.19,9
windbreak,0.967,1.59,9
adherence,0.967,2.29,9
gonorrhea,0.967,2.78,9
microgram,0.967,1.59,9
patchable,0.967,1.29,9
unbounded,0.967,2.19,9
pertinent,0.967,3.07,9
algebraic,0.967,1.89,9
permeable,0.967,1.89,9
shortfall,0.966,1.99,9
innermost,0.966,2.87,9
undershot,0.966,1.29,9
antiviral,0.966,1.59,9
nonsmoker,0.966,2.13,9
unbraided,0.966,1.29,9
solicitor,0.966,2.95,9
sextuplet,0.966,1.59,9
thankless,0.966,2.63,9
pompously,0.966,1.59,9
pulmonary,0.966,3.16,9
synergize,0.966,1.59,9
waterless,0.966,1.29,9
coalition,0.966,3.26,9
dreamboat,0.966,2.63,9
arthritic,0.966,2.43,9
anchorage,0.966,2.86,9
staleness,0.966,1.59,9
yellowish,0.966,1.29,9
grandness,0.966,1.29,9
repentant,0.966,2.40,9
snowbound,0.966,2.19,9
insurgent,0.966,2.40,9
unmanaged,0.966,1.29,9
ceaseless,0.966,2.24,9
arbitrate,0.966,1.76,9
crosswalk,0.966,2.63,9
meritless,0.966,1.29,9
overreach,0.966,1.89,9
protestor,0.966,1.89,9
roadhouse,0.966,2.88,9
asexually,0.966,1.29,9
stoutness,0.966,1.59,9
chainless,0.966,1.29,9
symbiosis,0.966,2.33,9
epidermis,0.966,2.49,9
flavorful,0.966,1.89,9
lucidness,0.966,1.29,9
jaywalker,0.966,1.89,9
walkabout,0.966,2.24,9
penniless,0.965,3.09,9
satirical,0.965,2.29,9
anarchism,0.965,1.76,9
subsystem,0.965,2.13,9
hairdryer,0.965,2.37,9
contently,0.965,1.76,9
newsprint,0.965,2.24,9
rainmaker,0.965,2.67,9
retractor,0.965,2.98,9
handwoven,0.965,1.99,9
archangel,0.965,2.65,9
inductive,0.965,1.76,9
foregoing,0.965,2.13,9
conundrum,0.965,2.70,9
perennial,0.965,2.49,9
thermally,0.965,1.59,9
mortician,0.965,2.79,9
asymmetry,0.965,1.89,9
litterbug,0.965,1.89,9
sweatsuit,0.965,1.89,9
unbending,0.965,1.89,9
nominator,0.965,1.29,9
pessimism,0.965,2.49,9
pneumonic,0.965,2.29,9
superbowl,0.965,1.29,9
filmstrip,0.965,1.99,9
stateless,0.965,2.19,9
hyphenate,0.965,2.19,9
unpayable,0.965,1.29,9
winemaker,0.965,2.29,9
ponderous,0.964,2.37,9
desertion,0.964,2.88,9
confidant,0.964,2.79,9
laughably,0.964,1.76,9
swaddling,0.964,2.33,9
charmless,0.964,1.89,9
firetruck,0.964,1.89,9
margarine,0.964,2.81,9
schoolboy,0.964,3.12,9
hurriedly,0.964,2.40,9
catalytic,0.964,2.19,9
gatehouse,0.964,2.24,9
glaringly,0.964,1.99,9
malformed,0.964,2.19,9
graveside,0.964,2.13,9
germicide,0.964,1.29,9
snakebite,0.964,2.52,9
hurtfully,0.964,1.29,9
overeater,0.964,1.59,9
numbingly,0.964,1.29,9
millionth,0.964,2.76,9
soundbite,0.964,1.29,9
uncounted,0.964,1.99,9
blockhead,0.964,2.91,9
rockslide,0.964,2.13,9
travelled,0.964,3.28,9
tolerably,0.964,2.06,9
transpose,0.964,1.99,9
underwent,0.964,2.63,9
dumbfound,0.964,1.89,9
windstorm,0.964,2.29,9
notoriety,0.964,2.67,9
bowlegged,0.964,2.40,9
pushiness,0.964,1.29,9
simpleton,0.963,2.79,9
reputably,0.963,1.29,9
repossess,0.963,2.61,9
candlelit,0.963,2.40,9
buildable,0.963,1.29,9
starkness,0.963,1.29,9
stutterer,0.963,1.59,9
viscosity,0.963,2.19,9
congruent,0.963,2.29,9
rigidness,0.963,1.29,9
usability,0.963,1.29,9
ascertain,0.963,2.99,9
unbridled,0.963,2.78,9
urologist,0.963,2.54,9
detriment,0.963,2.72,9
kickstand,0.963,1.29,9
retailing,0.963,1.99,9
